open,currentAccountsPayable,researchAndDevelopment,volume,propertyPlantEquipment,otherNonCurrentAssets,nonInterestIncome,dividendPayout,depreciationDepletionAndAmortization,ebitda,comprehensiveIncomeNetOfTax,depreciationAndAmortization,longTermDebtNoncurrent,totalRevenue,otherNonOperatingIncome,company,date,close
40.56,6123000000,2526000000,504077909,17052000000.0,12965000000,33000000.0,2303000000,1487000000,7869000000,5558000000,1487000000,31704000000.0,18486000000.0,-275000000,PFE,3/31/2023,40.8
38.12,6081000000,2681000000,562663274,17488000000.0,13028000000,14000000.0,2315000000,1573000000,4210000000,2514000000,1184000000,61356000000.0,12734000000.0,347000000,PFE,6/30/2023,36.68
35.64,5338000000,2778000000,554713036,17862000000.0,8808000000,223000000.0,2314000000,1560000000,-1451000000,-2247000000,1200000000,61048000000.0,13232000000.0,79000000,PFE,9/29/2023,33.17
28.97,6710000000,2887000000,1175953831,18940000000.0,12471000000,52620000000.0,2315000000,1670000000,-2276000000,-3364000000,1200000000,61538000000.0,14249000000.0,479000000,PFE,12/29/2023,28.79
26.825,5591000000,2493000000,934585973,18803000000.0,11197000000,214000000.0,2372000000,1736000000,5498000000,3319000000,1300000000,61307000000.0,14879000000.0,-680000000,PFE,3/28/2024,27.75
70.35,5591000000,2493000000,371102900,18803000000.0,11197000000,214000000.0,2372000000,1736000000,5709000000,3319000000,810000000,61307000000.0,22026000000.0,280000000,PG,9/30/2008,69.69
63.73,5591000000,2493000000,339897500,18803000000.0,11197000000,214000000.0,2372000000,1736000000,7006000000,3319000000,693000000,61307000000.0,20368000000.0,67000000,PG,12/31/2008,61.82
47.36,5591000000,2493000000,353929500,18803000000.0,11197000000,214000000.0,2372000000,1736000000,4496000000,3319000000,725000000,61307000000.0,18417000000.0,34000000,PG,3/31/2009,47.09
52.55,5591000000,1864000000,285414400,18803000000.0,11197000000,214000000.0,2372000000,1736000000,4398000000,3319000000,854000000,61307000000.0,18662000000.0,16000000,PG,6/30/2009,51.1
53.85,5581000000,1864000000,273868500,19591000000.0,4576000000,214000000.0,1336000000,145000000,5522000000,4702000000,771000000,22439000000.0,19520000000.0,23000000,PG,9/30/2009,57.92
62.61,5433000000,1864000000,204083500,19646000000.0,4283000000,214000000.0,1336000000,143000000,6976000000,4386000000,758000000,22309000000.0,20803000000.0,53000000,PG,12/31/2009,60.63
63.46,5785000000,1864000000,216997300,19427000000.0,4330000000,214000000.0,1329000000,147000000,4784000000,772000000,799000000,22938000000.0,18955000000.0,17000000,PG,3/31/2010,63.27
60.89,7251000000,1950000000,344033000,19244000000.0,4498000000,214000000.0,1457000000,2673000000,3525000000,-1588000000,780000000,21360000000.0,18926000000.0,-11000000,PG,6/30/2010,59.98
59.9,6716000000,1950000000,215064600,19877000000.0,4779000000,214000000.0,1422000000,140000000,5179000000,5896000000,689000000,21464000000.0,19914000000.0,-11000000,PG,9/30/2010,59.97
61.57,6267000000,1950000000,196591300,19952000000.0,4480000000,214000000.0,1412000000,132000000,4981000000,2984000000,711000000,21317000000.0,21138000000.0,39000000,PG,12/31/2010,64.33
63.43,6458000000,1950000000,243731400,20521000000.0,4575000000,214000000.0,1403000000,128000000,4526000000,4734000000,703000000,21699000000.0,20028000000.0,104000000,PG,3/31/2011,61.6
66.96,8022000000,1982000000,213601700,21293000000.0,4909000000,214000000.0,1530000000,2439000000,1826000000,3938000000,-1557000000,22033000000.0,20860000000.0,100000000,PG,6/30/2011,63.57
63.62,7290000000,1982000000,234702600,20765000000.0,4790000000,2000000.0,1503000000,128000000,5019000000,88000000,743000000,22372000000.0,21710000000.0,1000000,PG,9/30/2011,63.18
64.58,6735000000,1982000000,181383300,20372000000.0,4656000000,185000000.0,1510000000,123000000,3581000000,315000000,713000000,19270000000.0,21934000000.0,170000000,PG,12/30/2011,66.71
67.44,6684000000,1982000000,165046057,20384000000.0,4851000000,14000000.0,1508000000,122000000,4315000000,3718000000,971000000,21341000000.0,20015000000.0,67000000,PG,3/30/2012,67.21
61.76,7920000000,2029000000,253133100,20377000000.0,5196000000,1905000000.0,1618000000,2831000000,2488000000,-620000000,-1927000000,21080000000.0,20394000000.0,-53000000,PG,6/29/2012,61.25
67.22,7498000000,2029000000,192197500,20877000000.0,5392000000,17000000.0,1605000000,127000000,4669000000,3959000000,710000000,23563000000.0,20584000000.0,28000000,PG,9/28/2012,69.36
69.84,7157000000,2029000000,181564600,21204000000.0,5264000000,885000000.0,1601000000,125000000,6106000000,4540000000,738000000,23607000000.0,22006000000.0,876000000,PG,12/31/2012,67.89
75.7,7422000000,2029000000,154532700,21191000000.0,6836000000,4000000.0,1591000000,136000000,4166000000,1985000000,740000000,21125000000.0,20435000000.0,25000000,PG,3/28/2013,77.06
76.87,8777000000,2023000000,197044800,21666000000.0,6847000000,10000000.0,1722000000,2593000000,792000000,2658000000,-1660000000,19111000000.0,20818000000.0,12000000,PG,6/28/2013,76.99
78.27,7489000000,2023000000,148988500,21876000000.0,5338000000,2000000.0,1708000000,134000000,4905000000,3790000000,771000000,18480000000.0,21042000000.0,5000000,PG,9/30/2013,75.59
84.04,7156000000,2023000000,162155800,22152000000.0,5420000000,3000000.0,1701000000,129000000,5253000000,3787000000,755000000,21517000000.0,22093000000.0,43000000,PG,12/31/2013,81.41
78.26,7512000000,2023000000,187701800,22274000000.0,5265000000,12000000.0,1688000000,126000000,4224000000,2341000000,791000000,20837000000.0,20380000000.0,20000000,PG,3/31/2014,80.6
80.66,8461000000,1984000000,157871600,22304000000.0,5798000000,137000000.0,1814000000,2752000000,1379000000,1554000000,-1803000000,19811000000.0,20335000000.0,141000000,PG,6/30/2014,78.59
83.21,8280000000,1984000000,149140749,21799000000.0,5706000000,234000000.0,1806000000,119000000,3745000000,-141000000,794000000,19004000000.0,20857000000.0,13000000,PG,9/30/2014,83.74
90.17,7733000000,1984000000,142089918,20745000000.0,5898000000,65000000.0,1808000000,116000000,4076000000,910000000,746000000,18124000000.0,20001000000.0,19000000,PG,12/31/2014,91.09
85.02,7285000000,1984000000,201687130,20043000000.0,5568000000,20000000.0,1802000000,113000000,3654000000,-381000000,786000000,17364000000.0,17993000000.0,53000000,PG,3/31/2015,81.94
78.65,8138000000,1991000000,188379763,19655000000.0,5358000000,447000000.0,1871000000,2786000000,-631000000,1592000000,-1869000000,18327000000.0,17790000000.0,355000000,PG,6/30/2015,78.24
69.29,7758000000,1991000000,228784454,19081000000.0,5237000000,7000000.0,1865000000,104000000,4349000000,1635000000,731000000,17394000000.0,16394000000.0,-18000000,PG,9/30/2015,71.94
74.87,7717000000,1991000000,207416351,18910000000.0,5234000000,30000000.0,1868000000,99000000,4970000000,2618000000,723000000,17595000000.0,16772000000.0,35000000,PG,12/31/2015,79.41
80.54,7795000000,1991000000,215128906,19186000000.0,4697000000,-278000000.0,1856000000,98000000,4570000000,3442000000,785000000,19134000000.0,15609000000.0,21000000,PG,3/31/2016,82.31
80.95,9325000000,1879000000,160716059,19385000000.0,5092000000,282000000.0,1847000000,2777000000,928000000,-314000000,-1851000000,18945000000.0,16102000000.0,287000000,PG,6/30/2016,84.67
87.36,9024000000,1879000000,846392431,19310000000.0,5675000000,75000000.0,1851000000,89000000,4436000000,2678000000,728000000,18910000000.0,16462000000.0,63000000,PG,9/30/2016,89.75
82.21,8300000000,1879000000,174295974,18778000000.0,5040000000,4725000000.0,1786000000,80000000,9399000000,7296000000,707000000,16460000000.0,16734000000.0,-539000000,PG,12/30/2016,84.08
91.05,8076000000,1879000000,199189928,19219000000.0,5152000000,-5343000000.0,1773000000,79000000,4063000000,3089000000,665000000,16633000000.0,15509000000.0,26000000,PG,3/31/2017,89.85
88.02,9632000000,1874000000,140364655,19893000000.0,5133000000,5490000000.0,1826000000,2572000000,1281000000,3538000000,-1775000000,18038000000.0,16971000000.0,235000000,PG,6/30/2017,87.15
92.42,9458000000,1874000000,135649501,20108000000.0,5196000000,5490000000.0,1823000000,77000000,4541000000,3193000000,692000000,20188000000.0,16653000000.0,169000000,PG,9/29/2017,90.98
90.18,9740000000,1874000000,127539263,20420000000.0,5162000000,5490000000.0,1813000000,75000000,4765000000,2616000000,676000000,22186000000.0,17395000000.0,170000000,PG,12/29/2017,91.88
78.4,9716000000,1874000000,207498474,20925000000.0,5180000000,0.0,1813000000,75000000,4073000000,2791000000,716000000,22437000000.0,16281000000.0,108000000,PG,3/29/2018,79.28
73.33,10344000000,1908000000,191798175,20600000000.0,5313000000,-170000000.0,1861000000,2607000000,644000000,1033000000,-1782000000,20863000000.0,16503000000.0,-225000000,PG,6/29/2018,78.06
82.48,10243000000,1908000000,137121679,20590000000.0,5360000000,-170000000.0,1853000000,73000000,4700000000,3141000000,643000000,20779000000.0,16690000000.0,462000000,PG,9/28/2018,83.23
94.67,10266000000,1908000000,224357126,20822000000.0,5555000000,-170000000.0,1850000000,81000000,4682000000,3171000000,650000000,21514000000.0,17438000000.0,95000000,PG,12/31/2018,91.92
98.61,10207000000,1908000000,180276529,20993000000.0,5779000000,-170000000.0,1858000000,98000000,4089000000,2933000000,711000000,21359000000.0,16462000000.0,128000000,PG,3/29/2019,104.05
103.15,11260000000,1861000000,151127417,21271000000.0,6863000000,-170000000.0,1937000000,2572000000,-6613000000,-5209000000,-1655000000,20395000000.0,17094000000.0,186000000,PG,6/28/2019,109.65
119.79,10951000000,1861000000,140866800,20901000000.0,7625000000,-170000000.0,1932000000,96000000,5150000000,3231000000,723000000,20161000000.0,17798000000.0,103000000,PG,9/30/2019,124.38
121.94,10781000000,1861000000,137833938,21250000000.0,7578000000,-170000000.0,1923000000,91000000,5283000000,4073000000,677000000,18985000000.0,18240000000.0,114000000,PG,12/31/2019,124.9
113.19,10464000000,1861000000,343181208,20459000000.0,7510000000,0.0,1906000000,87000000,4357000000,1943000000,799000000,23310000000.0,17214000000.0,106000000,PG,3/31/2020,110.0
116.0,12071000000,1800000000,175841294,20692000000.0,8328000000,-7000000.0,2028000000,2739000000,1793000000,2551000000,-1839000000,23537000000.0,17698000000.0,115000000,PG,6/30/2020,119.57
137.86,11935000000,1800000000,128869636,20876000000.0,8614000000,-7000000.0,2030000000,84000000,6073000000,4561000000,671000000,23948000000.0,19318000000.0,142000000,PG,9/30/2020,138.99
139.16,12027000000,1800000000,144139265,21416000000.0,8796000000,-7000000.0,2025000000,79000000,5658000000,4644000000,671000000,22514000000.0,19745000000.0,-369000000,PG,12/31/2020,139.14
124.16,12134000000,1800000000,206513597,21103000000.0,8797000000,0.0,2011000000,78000000,4686000000,2871000000,683000000,21053000000.0,18109000000.0,187000000,PG,3/31/2021,135.43
135.79,13720000000,1900000000,186287446,21686000000.0,9964000000,16000000.0,2197000000,2494000000,1972000000,4651000000,-1707000000,23099000000.0,18946000000.0,126000000,PG,6/30/2021,134.93
142.33,14223000000,1900000000,148065217,21392000000.0,9944000000,16000000.0,2182000000,77000000,5841000000,3794000000,711000000,20558000000.0,20338000000.0,110000000,PG,9/30/2021,139.8
144.85,14154000000,1900000000,190111762,21357000000.0,10661000000,16000000.0,2171000000,74000000,6010000000,4721000000,684000000,22322000000.0,20953000000.0,167000000,PG,12/31/2021,163.58
154.31,14175000000,1900000000,169876134,21323000000.0,10855000000,0.0,2155000000,79000000,4858000000,3471000000,690000000,23767000000.0,19381000000.0,147000000,PG,3/31/2022,152.8
148.0,14882000000,2000000000,168593709,21195000000.0,10981000000,0.0,2262000000,2577000000,1986000000,4311000000,-1773000000,22848000000.0,19515000000.0,146000000,PG,6/30/2022,143.79
137.83,14845000000,2000000000,147862581,20593000000.0,10942000000,0.0,2255000000,80000000,5759000000,3317000000,663000000,21286000000.0,20612000000.0,139000000,PG,9/30/2022,126.25
149.53,14153000000,2000000000,132273120,21167000000.0,11137000000,0.0,2231000000,79000000,5633000000,4238000000,653000000,20582000000.0,20773000000.0,155000000,PG,12/30/2022,151.56
138.05,13790000000,2000000000,154931104,21564000000.0,11432000000,0.0,2224000000,82000000,5175000000,3637000000,692000000,22874000000.0,20068000000.0,179000000,PG,3/31/2023,148.69
143.25,14598000000,2000000000,133145546,21909000000.0,11830000000,0.0,2289000000,2473000000,2784000000,3430000000,-1681000000,24378000000.0,20553000000.0,195000000,PG,6/30/2023,151.74
154.9,14435000000,2000000000,104378510,21636000000.0,12079000000,0.0,2290000000,87000000,6694000000,4157000000,702000000,24069000000.0,21871000000.0,132000000,PG,9/29/2023,145.86
153.33,14234000000,2000000000,143065083,22132000000.0,12248000000,0.0,2288000000,84000000,5440000000,3884000000,721000000,23096000000.0,21441000000.0,177000000,PG,12/29/2023,146.54
158.05,13691000000,2000000000,115468878,22027000000.0,12353000000,0.0,2285000000,83000000,5511000000,3551000000,712000000,24253000000.0,20195000000.0,260000000,PG,3/28/2024,162.25
52.15,13691000000,2000000000,196787300,22027000000.0,12353000000,0.0,3019000000,203000000,2907000000,3551000000,203000000,24253000000.0,6709000000.0,260000000,PM,6/30/2008,49.39
53.75,13691000000,2000000000,252888100,22027000000.0,12353000000,0.0,956000000,221000000,3111000000,3551000000,221000000,24253000000.0,6953000000.0,260000000,PM,9/30/2008,48.1
40.91,13691000000,334000000,234520600,22027000000.0,12353000000,0.0,1104000000,217000000,2443000000,3551000000,217000000,24253000000.0,5713000000.0,260000000,PM,12/31/2008,43.51
32.79,13691000000,334000000,275644800,22027000000.0,12353000000,0.0,1089000000,193000000,2513000000,3551000000,193000000,24253000000.0,5597000000.0,260000000,PM,3/31/2009,35.58
42.68,13691000000,334000000,218092100,6121000000.0,540000000,0.0,1072000000,21000000,2631000000,1546000000,202000000,13480000000.0,15020000000.0,260000000,PM,6/30/2009,43.62
45.67,1040000000,334000000,161300700,6358000000.0,584000000,0.0,1051000000,18000000,3062000000,1798000000,212000000,13741000000.0,16352000000.0,260000000,PM,9/30/2009,48.74
48.53,670000000,335000000,176290800,6390000000.0,822000000,0.0,1115000000,20000000,2687000000,1522000000,246000000,13672000000.0,17008000000.0,260000000,PM,12/31/2009,48.19
49.05,956000000,335000000,165378400,6530000000.0,714000000,0.0,1098000000,20000000,2938000000,6894000000,223000000,14809000000.0,15364000000.0,260000000,PM,3/31/2010,52.16
43.77,871000000,335000000,240063200,6162000000.0,669000000,0.0,1085000000,23000000,3130000000,3216000000,224000000,14296000000.0,17160000000.0,260000000,PM,6/30/2010,45.84
51.88,1064000000,335000000,151489800,6587000000.0,747000000,0.0,-11000000,22000000,3066000000,4425000000,230000000,13595000000.0,16722000000.0,260000000,PM,9/30/2010,56.02
57.37,835000000,391000000,131809500,6499000000.0,761000000,0.0,40000000,867000000,2998000000,-4543000000,255000000,13370000000.0,17807000000.0,260000000,PM,12/31/2010,58.53
63.06,964000000,391000000,171779900,6678000000.0,969000000,0.0,1159000000,24000000,3246000000,2913000000,239000000,11885000000.0,16317000000.0,260000000,PM,3/31/2011,65.63
71.7,1027000000,391000000,150506200,6793000000.0,996000000,0.0,1149000000,24000000,3961000000,2293000000,249000000,13037000000.0,20026000000.0,260000000,PM,6/30/2011,66.77
69.42,1121000000,391000000,219327000,6411000000.0,858000000,0.0,1133000000,25000000,3932000000,1214000000,255000000,12870000000.0,20514000000.0,260000000,PM,9/30/2011,62.38
76.1,1031000000,413000000,115149500,6250000000.0,754000000,0.0,1347000000,920000000,3196000000,448000000,250000000,14828000000.0,18876000000.0,260000000,PM,12/30/2011,78.48
83.5,1044000000,413000000,118464900,6445000000.0,776000000,0.0,1338000000,24000000,3630000000,2657000000,227000000,15346000000.0,17809000000.0,260000000,PM,3/30/2012,88.61
83.16,1019000000,413000000,122184900,6161000000.0,725000000,0.0,1325000000,25000000,3826000000,1308000000,222000000,15346000000.0,19828000000.0,260000000,PM,6/29/2012,87.26
89.44,1127000000,413000000,134386400,6364000000.0,791000000,0.0,1310000000,24000000,3839000000,2768000000,216000000,15346000000.0,19381000000.0,260000000,PM,9/28/2012,89.94
90.01,1103000000,415000000,106731900,6645000000.0,892000000,0.0,1431000000,825000000,3466000000,1326000000,233000000,15346000000.0,19742000000.0,260000000,PM,12/31/2012,83.64
91.69,967000000,415000000,108999200,6473000000.0,922000000,0.0,1414000000,24000000,3613000000,2009000000,222000000,15346000000.0,18291000000.0,260000000,PM,3/28/2013,92.71
90.95,1045000000,415000000,119759300,6396000000.0,988000000,0.0,1401000000,24000000,3556000000,1729000000,219000000,15346000000.0,20237000000.0,260000000,PM,6/28/2013,86.62
83.83,1125000000,415000000,113585800,6583000000.0,1064000000,0.0,1387000000,23000000,3817000000,1636000000,218000000,15346000000.0,20390000000.0,260000000,PM,9/30/2013,86.59
85.33,1274000000,449000000,99812100,6755000000.0,939000000,0.0,1518000000,811000000,3411000000,2616000000,223000000,15346000000.0,20390000000.0,-22000000,PM,12/31/2013,87.13
80.25,1064000000,449000000,106948700,6670000000.0,939000000,0.0,1503000000,22000000,3162000000,1852000000,211000000,15346000000.0,17511000000.0,9000000,PM,3/31/2014,81.87
88.33,1109000000,449000000,111587100,6648000000.0,1165000000,0.0,1490000000,22000000,3090000000,1750000000,216000000,15346000000.0,20797000000.0,27000000,PM,6/30/2014,84.31
85.3,1255000000,449000000,98113464,6273000000.0,1155000000,0.0,1478000000,23000000,3578000000,1447000000,233000000,15346000000.0,21068000000.0,38000000,PM,9/30/2014,83.4
86.37,1242000000,433000000,101422313,6071000000.0,1176000000,0.0,1564000000,822000000,2761000000,-192000000,229000000,15346000000.0,19941000000.0,31000000,PM,12/31/2014,81.45
82.88,1038000000,433000000,132553460,5697000000.0,1444000000,0.0,1555000000,22000000,3063000000,531000000,192000000,15346000000.0,17077000000.0,23000000,PM,3/31/2015,75.33
82.9,1089000000,433000000,95640487,5815000000.0,1385000000,0.0,1555000000,21000000,3077000000,1870000000,185000000,15346000000.0,18504000000.0,26000000,PM,6/30/2015,80.17
78.0,1237000000,433000000,91209570,5600000000.0,1355000000,0.0,1555000000,19000000,3143000000,1122000000,184000000,15346000000.0,19175000000.0,20000000,PM,9/30/2015,79.33
87.44,1289000000,423000000,92965699,5721000000.0,1143000000,0.0,1585000000,692000000,2094000000,774000000,193000000,15346000000.0,18371000000.0,36000000,PM,12/31/2015,87.91
91.6,1496000000,423000000,107399242,5865000000.0,1539000000,0.0,1585000000,18000000,2648000000,2018000000,175000000,15346000000.0,16541000000.0,9000000,PM,3/31/2016,98.11
98.48,1547000000,423000000,114712316,5931000000.0,1652000000,0.0,1588000000,19000000,2938000000,1747000000,185000000,15346000000.0,18818000000.0,28000000,PM,6/30/2016,101.72
99.8,1573000000,423000000,91022479,6133000000.0,1660000000,0.0,1586000000,19000000,3165000000,2004000000,188000000,15346000000.0,19715000000.0,35000000,PM,9/30/2016,97.22
87.85,1666000000,429000000,91998852,6064000000.0,1515000000,0.0,1619000000,687000000,2895000000,1041000000,195000000,15346000000.0,19189000000.0,22000000,PM,12/30/2016,91.49
109.0,1746000000,429000000,107867973,6264000000.0,1564000000,22620000000.0,1618000000,22000000,2613000000,1884000000,197000000,15346000000.0,16337000000.0,22000000,PM,3/31/2017,112.9
120.0,1909000000,429000000,76935636,6629000000.0,1586000000,26236000000.0,1618000000,22000000,2947000000,1976000000,210000000,15346000000.0,19106000000.0,23000000,PM,6/30/2017,117.45
117.17,1973000000,429000000,68246329,6857000000.0,1835000000,28111000000.0,1618000000,21000000,3313000000,2243000000,225000000,15346000000.0,20415000000.0,12000000,PM,9/29/2017,111.01
103.27,2242000000,453000000,90800677,7271000000.0,1924000000,8294000000.0,1666000000,810000000,3583000000,956000000,243000000,15346000000.0,21585000000.0,2000000,PM,12/29/2017,105.65
103.67,2156000000,453000000,112162948,7459000000.0,2351000000,25322000000.0,1659000000,22000000,2668000000,1208000000,242000000,15346000000.0,25095000000.0,2000000,PM,3/29/2018,99.4
79.45,1953000000,453000000,144741193,7113000000.0,1671000000,28826000000.0,1673000000,21000000,3339000000,2173000000,246000000,15346000000.0,28658000000.0,2000000,PM,6/29/2018,80.74
78.0,1662000000,453000000,106004724,7138000000.0,1765000000,27943000000.0,1778000000,20000000,3402000000,1956000000,246000000,15346000000.0,27798000000.0,2000000,PM,9/28/2018,81.54
86.53,2068000000,383000000,168983551,7201000000.0,1445000000,7499000000.0,1775000000,926000000,2957000000,998000000,255000000,15346000000.0,7499000000.0,2000000,PM,12/31/2018,66.76
87.42,1812000000,383000000,120310893,6894000000.0,1974000000,24456000000.0,1780000000,19000000,2290000000,2228000000,240000000,15346000000.0,24876000000.0,2000000,PM,3/29/2019,88.39
77.51,1708000000,383000000,116326604,6917000000.0,2178000000,27686000000.0,1777000000,16000000,3419000000,2505000000,232000000,15346000000.0,28370000000.0,2000000,PM,6/28/2019,78.53
72.0,1704000000,383000000,162616056,6636000000.0,1934000000,28022000000.0,1779000000,15000000,3025000000,1981000000,237000000,15346000000.0,28791000000.0,2000000,PM,9/30/2019,75.93
82.55,2299000000,465000000,93753791,6631000000.0,1971000000,7713000000.0,1825000000,914000000,2761000000,1219000000,255000000,15346000000.0,7713000000.0,2000000,PM,12/31/2019,85.09
81.61,2073000000,465000000,202880689,6107000000.0,1889000000,25406000000.0,1828000000,18000000,3030000000,415000000,241000000,15346000000.0,26054000000.0,2000000,PM,3/31/2020,72.96
73.35,1991000000,465000000,114233346,6184000000.0,1926000000,24470000000.0,1830000000,19000000,2960000000,2712000000,229000000,15346000000.0,25080000000.0,2000000,PM,6/30/2020,70.06
79.14,2155000000,465000000,91460835,6134000000.0,2165000000,27890000000.0,1827000000,18000000,3482000000,1749000000,239000000,15346000000.0,28600000000.0,2000000,PM,9/30/2020,74.99
76.02,2780000000,495000000,132252530,6365000000.0,2767000000,7444000000.0,1879000000,926000000,3177000000,1362000000,272000000,15346000000.0,7444000000.0,2000000,PM,12/31/2020,82.79
84.73,2537000000,495000000,114646505,5952000000.0,2515000000,26940000000.0,1879000000,18000000,3360000000,2853000000,245000000,15346000000.0,27536000000.0,2000000,PM,3/31/2021,88.74
97.01,2630000000,495000000,126389347,5975000000.0,2423000000,28015000000.0,1873000000,19000000,3368000000,2253000000,239000000,15346000000.0,28689000000.0,2000000,PM,6/30/2021,99.11
103.15,2810000000,495000000,99490687,6061000000.0,2268000000,29739000000.0,1876000000,18000000,3690000000,2571000000,235000000,15346000000.0,30457000000.0,2000000,PM,9/30/2021,94.79
86.98,3331000000,617000000,119481746,6060000000.0,2549000000,28889000000.0,1952000000,997000000,3226000000,3036000000,279000000,15346000000.0,29603000000.0,2000000,PM,12/31/2021,95.0
101.07,3203000000,617000000,162690958,6004000000.0,2581000000,27087000000.0,1952000000,54000000,3203000000,2148000000,253000000,15346000000.0,27611000000.0,2000000,PM,3/31/2022,93.94
106.48,3279000000,617000000,117800233,5965000000.0,2603000000,28241000000.0,1945000000,67000000,3114000000,2950000000,287000000,15346000000.0,28984000000.0,2000000,PM,6/30/2022,98.74
95.45,3342000000,617000000,100445948,5610000000.0,2952000000,28920000000.0,1942000000,13000000,2722000000,1842000000,13000000,15346000000.0,29869000000.0,2000000,PM,9/30/2022,83.01
100.06,4076000000,642000000,130405306,6587000000.0,3931000000,27984000000.0,1973000000,-78000000,3496000000,2126000000,-78000000,15346000000.0,28838000000.0,2000000,PM,12/30/2022,101.21
99.0,3945000000,642000000,125617543,6788000000.0,4014000000,27337000000.0,1987000000,95000000,2826000000,1940000000,95000000,15346000000.0,27980000000.0,2000000,PM,3/31/2023,97.25
90.14,3786000000,642000000,94355076,6991000000.0,3854000000,8967000000.0,1977000000,14000000,2580000000,1137000000,14000000,15346000000.0,8670000000.0,2000000,PM,6/30/2023,97.62
96.74,3533000000,642000000,86485411,6883000000.0,5495000000,9141000000.0,1977000000,9000000,3095000000,2282000000,9000000,15346000000.0,8880000000.0,2000000,PM,9/29/2023,92.58
93.33,4143000000,709000000,105538356,7405000000.0,5647000000,8742000000.0,2023000000,993000000,4182000000,198000000,141000000,15346000000.0,8469000000.0,2000000,PM,12/29/2023,94.08
89.83,3648000000,709000000,125941386,7201000000.0,5466000000,8793000000.0,2037000000,145000000,3190000000,2898000000,145000000,15346000000.0,8494000000.0,2000000,PM,3/28/2024,91.62
39.25,3648000000,198000000,246774010,7201000000.0,5466000000,8793000000.0,2037000000,145000000,448000000,2898000000,130000000,15346000000.0,1874000000.0,2000000,PYPL,8/31/2015,35.0
39.25,3648000000,221000000,246774010,7201000000.0,5466000000,8793000000.0,2037000000,145000000,455000000,290000000,125000000,15346000000.0,1983000000.0,2000000,PYPL,8/31/2015,35.0
39.25,3648000000,232000000,246774010,7201000000.0,5466000000,8793000000.0,2037000000,145000000,401000000,349000000,129000000,15346000000.0,1975000000.0,2000000,PYPL,8/31/2015,35.0
39.25,3648000000,96000000,246774010,7201000000.0,5466000000,8793000000.0,2037000000,145000000,480000000,326000000,132000000,15346000000.0,2193000000.0,2000000,PYPL,8/31/2015,35.0
39.25,3648000000,185000000,246774010,7201000000.0,5466000000,8793000000.0,2037000000,145000000,463000000,287000000,141000000,15346000000.0,2137000000.0,2000000,PYPL,8/31/2015,35.0
39.25,188000000,202000000,246774010,1291000000.0,54000000,8793000000.0,2037000000,150000000,548000000,187000000,150000000,15346000000.0,2297000000.0,1000000,PYPL,8/31/2015,35.0
34.24,114000000,197000000,198835246,1298000000.0,63000000,5000000.0,2037000000,153000000,483000000,280000000,153000000,15346000000.0,2258000000.0,20000000,PYPL,9/30/2015,31.04
35.41,145000000,208000000,156956489,1344000000.0,114000000,5000000.0,2037000000,164000000,575000000,355000000,164000000,15346000000.0,2556000000.0,17500000,PYPL,12/31/2015,36.2
38.52,158000000,195000000,189254761,1345000000.0,105000000,6000000.0,2037000000,174000000,582000000,347000000,175000000,15346000000.0,2550000000.0,15000000,PYPL,3/31/2016,38.6
37.81,169000000,209000000,187408390,1412000000.0,97000000,6000000.0,2037000000,176000000,547000000,402000000,176000000,15346000000.0,2650000000.0,9000000,PYPL,6/30/2016,36.51
37.27,174000000,215000000,192970813,1451000000.0,92000000,5000000.0,2037000000,185000000,532000000,310000000,184000000,15346000000.0,2667000000.0,12000000,PYPL,9/30/2016,40.97
39.56,192000000,215000000,115162681,1482000000.0,79000000,7000000.0,2037000000,189000000,649000000,410000000,189000000,15346000000.0,2981000000.0,9000000,PYPL,12/30/2016,39.47
42.31,164000000,214000000,126964092,1448000000.0,51000000,6000000.0,2037000000,183000000,614000000,327000000,183000000,15346000000.0,2981000000.0,7000000,PYPL,3/31/2017,43.02
52.48,171000000,232000000,187443156,1479000000.0,60000000,3136000000.0,2037000000,201000000,631000000,311000000,201000000,15346000000.0,3136000000.0,17000000,PYPL,6/30/2017,53.67
61.98,214000000,240000000,138505568,1485000000.0,70000000,3239000000.0,2037000000,194000000,646000000,336000000,194000000,15346000000.0,3239000000.0,6000000,PYPL,9/29/2017,64.03
75.22,257000000,267000000,163730569,1528000000.0,133000000,3744000000.0,2037000000,227000000,290000000,620000000,-578000000,15346000000.0,3744000000.0,2000000,PYPL,12/29/2017,73.62
79.6,187000000,258000000,176119130,1523000000.0,94000000,3690000000.0,2037000000,185000000,564000000,484000000,0,15346000000.0,7375000000.0,2000000,PYPL,3/29/2018,75.87
82.5497,201000000,255000000,160930330,1567000000.0,101000000,3857000000.0,2037000000,180000000,628000000,731000000,0,15346000000.0,3857000000.0,-2000000,PYPL,6/29/2018,83.27
91.94,247000000,269000000,154505329,1646000000.0,404000000,3683000000.0,2037000000,188000000,555000000,466000000,0,15346000000.0,3661000000.0,4000000,PYPL,9/28/2018,87.84
87.29,281000000,289000000,180430955,1724000000.0,565000000,4226000000.0,2037000000,223000000,706000000,596000000,0,0.0,4283000000.0,0,PYPL,12/31/2018,84.09
98.92,226000000,511000000,129783268,1731000000.0,979000000,4128000000.0,2037000000,230000000,796000000,564000000,57000000,0.0,4128000000.0,-8000000,PYPL,3/29/2019,103.84
